#-----------------------------------------------------------------------
# Use this file to give meaning to your trained ONNX models.
#-----------------------------------------------------------------------
# Desc:
#   
#-----------------------------------------------------------------------
# NOTE:
#   Last 9 floats are X,Y,Z columns defining orientation of DCM.
#-----------------------------------------------------------------------
# Generated in YOLO_MetaInfo.h/.cpp at 2025.Jan.23_18.08.03.6551179.UTC
#-----------------------------------------------------------------------

yolo_image_size,864
yolo_num_classes,65

#yid,oid,fid,x,y,z
28, d_028, ft_0, -0.198751509, -0.0537986495, 0.239408508, 1,0,0,0,1,0,0,0,1
29, d_029, ft_0, -0.174129501, 0.0338383019, 0.218699992, 1,0,0,0,1,0,0,0,1
30, d_030, ft_0, -0.154770002, 0.112177052, 0.193315506, 1,0,0,0,1,0,0,0,1
31, d_031, ft_0, -0.110311396, 0.1224612, 0.145698994, 1,0,0,0,1,0,0,0,1
32, d_032, ft_0, -0.106145844, 0.164133012, 0.075414449, 1,0,0,0,1,0,0,0,1
33, d_033, ft_0, -0.0808982551, 0.154085502, 0.00746535044, 1,0,0,0,1,0,0,0,1
34, d_034, ft_0, -0.102716595, 0.167473003, -0.0597629473, 1,0,0,0,1,0,0,0,1
35, d_035, ft_0, -0.101925045, 0.114587903, -0.142874002, 1,0,0,0,1,0,0,0,1
36, d_036, ft_0, -0.109596498, 0.0587749518, -0.172462493, 1,0,0,0,1,0,0,0,1
37, d_037, ft_0, -0.127779052, -0.0302981939, -0.192214996, 1,0,0,0,1,0,0,0,1
38, d_038, ft_0, -0.124380246, -0.0991418958, -0.170596987, 1,0,0,0,1,0,0,0,1
39, d_039, ft_0, -0.147091001, -0.164779499, -0.146422997, 1,0,0,0,1,0,0,0,1
40, d_040, ft_0, -0.101127803, -0.165477991, -0.0673885047, 1,0,0,0,1,0,0,0,1
41, d_041, ft_0, -0.1062527, -0.177516997, 0.025722526, 1,0,0,0,1,0,0,0,1
42, d_042, ft_0, -0.0958364531, -0.159145504, 0.0916422009, 1,0,0,0,1,0,0,0,1
43, d_043, ft_0, -0.0836257041, -0.117721498, 0.131320745, 1,0,0,0,1,0,0,0,1
44, d_044, ft_0, -0.103151202, -0.0435028002, 0.173183501, 1,0,0,0,1,0,0,0,1
45, d_045, ft_0, -0.0881327987, 0.0236206166, 0.158944994, 1,0,0,0,1,0,0,0,1
46, d_046, ft_0, 0.0226478837, 0.0624237508, 0.0401706994, 1,0,0,0,1,0,0,0,1
47, d_047, ft_0, 0.027978899, 0.0710142478, -0.0394897498, 1,0,0,0,1,0,0,0,1
