#-----------------------------------------------------------------------
# Use this file to give meaning to your trained ONNX models.
#-----------------------------------------------------------------------
# Desc:
#   
#-----------------------------------------------------------------------
# NOTE:
#   
#-----------------------------------------------------------------------
              
yolo_image_size,864
yolo_num_classes,98

#yid,oid,fid,x,y,z
70, p_071, d_0, 1.26868, -0.3598785, 0.227783,1,0,0,0,1,0,0,0,1
71, p_072, d_0, 1.2948300000000001, -0.3037665, 0.187296,1,0,0,0,1,0,0,0,1
72, p_073, d_0, 1.3009, -0.2629395, 0.230093,1,0,0,0,1,0,0,0,1
73, p_074, d_0, 1.3580450000000002, -0.32057199999999997, 0.2697315,1,0,0,0,1,0,0,0,1
74, p_075, d_0, 1.3459750000000001, -0.36775599999999997, 0.2260075,1,0,0,0,1,0,0,0,1
75, p_076, d_0, 1.371245, -0.320376, 0.18793100000000001,1,0,0,0,1,0,0,0,1
76, p_077, d_0, 1.387205, -0.29127349999999996, 0.23528849999999998,1,0,0,0,1,0,0,0,1
77, p_078, d_0, 1.44677, -0.34445000000000003, 0.256098,1,0,0,0,1,0,0,0,1
78, p_079, d_0, 1.427705, -0.3820365, 0.22356,1,0,0,0,1,0,0,0,1
79, p_080, d_0, 1.4457, -0.3332445, 0.19405,1,0,0,0,1,0,0,0,1
80, p_081, d_0, 1.44869, -0.306292, 0.232304,1,0,0,0,1,0,0,0,1
81, p_082, d_0, 1.50476, -0.3575975, 0.224327,1,0,0,0,1,0,0,0,1
82, p_083, d_0, 0.7832954, -0.01011999999999999, 0.028834999999999986,1,0,0,0,1,0,0,0,1
83, p_084, d_0, 0.7485659849999999, -0.056896, 0.013702500000000006,1,0,0,0,1,0,0,0,1
84, p_085, d_0, 0.73829235, -0.05333149999999999, 0.05596150000000001,1,0,0,0,1,0,0,0,1
85, p_086, d_0, 0.7688733, -0.03472550000000002, -0.008336999999999997,1,0,0,0,1,0,0,0,1
86, p_tip, d_0, 1.470545, -0.348076, 0.22396649999999999,1,0,0,0,1,0,0,0,1
87, p_shortArm, d_0, 1.0839590000000001, -0.26758, 0.2287865,1,0,0,0,1,0,0,0,1
88, p_longArm, d_0, 0.4074213, 0.04913149999999998, -0.008747000000000005,1,0,0,0,1,0,0,0,1
89, p_joint1, d_0, 0.801674, -0.2001365, 0.2244835,1,0,0,0,1,0,0,0,1
90, p_joint2, d_0, 0.0822869, 0.2448365, -0.18063200000000001,1,0,0,0,1,0,0,0,1
91, p_upperHalf, d_0, 1.140032, -0.271061, 0.23041899999999998,1,0,0,0,1,0,0,0,1
92, p_lowerHalf, d_0, 0.38500035000000005, 0.031757499999999994, 0.01862549999999999,1,0,0,0,1,0,0,0,1
93, p_PROBE, d_0, 0.7069046999999999, -0.022163500000000003, 0.016311499999999993,1,0,0,0,1,0,0,0,1
94, p_087, d_0, 1.029845, -0.2168942, 0.2250255,1,0,0,0,1,0,0,0,1
95, p_088, d_0, 34.398232549999996, -3.292589, -25.018171,1,0,0,0,1,0,0,0,1
96, p_089, d_0, 0.2994556, 0.09593, -0.07893755000000001,1,0,0,0,1,0,0,0,1
97, p_090, d_0, 1.0210195, -0.19206612, 0.143135,1,0,0,0,1,0,0,0,1
