#-----------------------------------------------------------------------
# Use this file to give meaning to your trained ONNX models.
#-----------------------------------------------------------------------
# Desc:
#   
#-----------------------------------------------------------------------
# NOTE:
#   Last 9 floats are X,Y,Z columns defining orientation of DCM.
#-----------------------------------------------------------------------
# Generated in YOLO_MetaInfo.h/.cpp at 2025.Jan.17_15.55.47.3560085.UTC
#-----------------------------------------------------------------------

yolo_image_size,864
yolo_num_classes,98

#yid,oid,fid,x,y,z
0, p_001, ft_0, 0.0763607472, 0.274246514, -0.160026491, 1,0,0,0,1,0,0,0,1
1, p_002, ft_0, 0.1210135, 0.254184991, -0.210391998, 1,0,0,0,1,0,0,0,1
2, p_003, ft_0, 0.0818499476, 0.207307994, -0.211099505, 1,0,0,0,1,0,0,0,1
3, p_004, ft_0, 0.0553378984, 0.221329004, -0.158273995, 1,0,0,0,1,0,0,0,1
4, p_005, ft_0, 0.130821496, 0.17168051, -0.112480201, 1,0,0,0,1,0,0,0,1
5, p_006, ft_0, 0.155931503, 0.229633495, -0.10979645, 1,0,0,0,1,0,0,0,1
6, p_007, ft_0, 0.189361513, 0.227653503, -0.163828, 1,0,0,0,1,0,0,0,1
7, p_008, ft_0, 0.160980493, 0.1571545, -0.168549001, 1,0,0,0,1,0,0,0,1
8, p_009, ft_0, 0.199092507, 0.13745895, -0.0706329495, 1,0,0,0,1,0,0,0,1
9, p_010, ft_0, 0.229295999, 0.191744, -0.0716514513, 1,0,0,0,1,0,0,0,1
10, p_011, ft_0, 0.253234982, 0.175984994, -0.125164047, 1,0,0,0,1,0,0,0,1
11, p_012, ft_0, 0.224090487, 0.120256454, -0.134471998, 1,0,0,0,1,0,0,0,1
12, p_013, ft_0, 0.272019982, 0.0824586973, -0.0213623308, 1,0,0,0,1,0,0,0,1
13, p_014, ft_0, 0.311735004, 0.126918495, -0.0170955844, 1,0,0,0,1,0,0,0,1
14, p_015, ft_0, 0.337291509, 0.130383998, -0.0746707991, 1,0,0,0,1,0,0,0,1
15, p_016, ft_0, 0.328027487, 0.0860079005, -0.0957698002, 1,0,0,0,1,0,0,0,1
16, p_017, ft_0, 0.276008487, 0.0659350976, -0.0791072026, 1,0,0,0,1,0,0,0,1
17, p_018, ft_0, 0.353069484, 0.0508556478, 0.0366916507, 1,0,0,0,1,0,0,0,1
18, p_019, ft_0, 0.400461495, 0.0898551494, 0.00520900078, 1,0,0,0,1,0,0,0,1
19, p_020, ft_0, 0.410268486, 0.0563830994, -0.0462932512, 1,0,0,0,1,0,0,0,1
20, p_021, ft_0, 0.358363986, 0.0137004424, -0.0223102551, 1,0,0,0,1,0,0,0,1
21, p_022, ft_0, 0.441631019, 0.0310497005, 0.0777492523, 1,0,0,0,1,0,0,0,1
22, p_023, ft_0, 0.426208496, -0.0237293839, 0.0666713491, 1,0,0,0,1,0,0,0,1
23, p_024, ft_0, 0.447706491, -0.0312786512, 0.00537680974, 1,0,0,0,1,0,0,0,1
24, p_025, ft_0, 0.504926503, 0.0236510709, 0.0305747855, 1,0,0,0,1,0,0,0,1
25, p_026, ft_0, 0.528404474, 0.00570295053, 0.0954111516, 1,0,0,0,1,0,0,0,1
26, p_027, ft_0, 0.495828509, -0.0362835489, 0.120353505, 1,0,0,0,1,0,0,0,1
27, p_028, ft_0, 0.495555997, -0.080835402, 0.0751094967, 1,0,0,0,1,0,0,0,1
28, p_029, ft_0, 0.546629012, -0.0483666025, 0.0427035987, 1,0,0,0,1,0,0,0,1
29, p_030, ft_0, 0.595567465, -0.0753421038, 0.0661182478, 1,0,0,0,1,0,0,0,1
30, p_031, ft_0, 0.607284546, -0.0407963023, 0.108125746, 1,0,0,0,1,0,0,0,1
31, p_032, ft_0, 0.566896498, -0.0650044009, 0.15763101, 1,0,0,0,1,0,0,0,1
32, p_033, ft_0, 0.553946018, -0.113710597, 0.120018102, 1,0,0,0,1,0,0,0,1
